ticker,caps_count,lower_count,caps_share,zipf,decided_by,classification
ROCY,0,0,,0.0,wordfreq,normal
RODM,0,0,,0.0,wordfreq,normal
ROIV,1,0,1.0,0.0,wordfreq,normal
ROKT,0,0,,0.0,wordfreq,normal
ROKU,850,251,0.772,2.87,case_ratio,normal
ROLR,0,0,,0.0,wordfreq,normal
ROMA,0,0,,3.71,wordfreq,cashtag_only
ROMO,0,0,,3.19,wordfreq,normal
RONB,0,0,,0.0,wordfreq,normal
ROOT,26,75,0.257,4.41,case_ratio,cashtag_only
ROPE,41,39,0.512,4.06,case_ratio,normal
ROSC,0,0,,1.46,wordfreq,normal
ROST,28,0,1.0,2.12,wordfreq,normal
ROUS,0,0,,2.18,wordfreq,normal
RPAR,0,0,,0.0,wordfreq,normal
RPAY,0,5,0.0,0.0,wordfreq,normal
RPGL,0,0,,0.0,wordfreq,normal
RPHS,0,0,,0.0,wordfreq,normal
RPID,0,0,,0.0,wordfreq,normal
RPRX,5,1,0.833,0.0,wordfreq,normal
RRBI,0,0,,0.0,wordfreq,normal
RREV,0,0,,0.0,wordfreq,normal
RREVU,0,0,,0.0,wordfreq,normal
RREVW,0,0,,0.0,wordfreq,normal
RRGB,13,0,1.0,0.0,wordfreq,normal
RSBA,0,0,,0.0,wordfreq,normal
RSBT,0,0,,0.0,wordfreq,normal
RSBY,0,0,,0.0,wordfreq,normal
RSDE,0,0,,0.0,wordfreq,normal
RSEE,0,0,,0.0,wordfreq,normal
RSIT,0,0,,0.0,wordfreq,normal
RSJN,0,0,,0.0,wordfreq,normal
RSKD,0,0,,0.0,wordfreq,normal
RSMC,0,0,,0.0,wordfreq,normal
RSMR,0,0,,0.0,wordfreq,normal
RSMV,0,0,,0.0,wordfreq,normal
RSPA,0,0,,0.0,wordfreq,normal
RSPC,0,0,,0.0,wordfreq,normal
RSPD,0,0,,0.0,wordfreq,normal
RSPE,0,0,,0.0,wordfreq,normal
RSPF,0,0,,0.0,wordfreq,normal
RSPG,0,0,,0.0,wordfreq,normal
RSPH,0,0,,0.0,wordfreq,normal
RSPM,0,0,,0.0,wordfreq,normal
RSPN,0,0,,0.0,wordfreq,normal
RSPR,0,0,,0.0,wordfreq,normal
RSPS,0,0,,1.29,wordfreq,normal
RSPT,0,0,,0.0,wordfreq,normal
RSPU,0,0,,0.0,wordfreq,normal
RSSB,0,0,,0.0,wordfreq,normal
RSSE,0,0,,0.0,wordfreq,normal
RSSL,0,0,,0.0,wordfreq,normal
RSSS,0,0,,0.0,wordfreq,normal
RSST,0,0,,0.0,wordfreq,normal
RSSX,0,0,,0.0,wordfreq,normal
RSSY,0,0,,0.0,wordfreq,normal
RSVR,1,0,1.0,0.0,wordfreq,normal
RSVRW,0,0,,0.0,wordfreq,normal
RTAC,0,0,,0.0,wordfreq,normal
RTACU,0,0,,0.0,wordfreq,normal
RTACW,0,0,,0.0,wordfreq,normal
RTAI,0,0,,0.0,wordfreq,normal
RTRE,0,0,,0.0,wordfreq,normal
RTXG,0,0,,0.0,wordfreq,normal
RTYY,0,0,,0.0,wordfreq,normal
RUBI,7,1,0.875,2.14,wordfreq,normal
RULE,15,940,0.016,4.94,case_ratio,cashtag_only
RUMBW,0,0,,0.0,wordfreq,normal
RUNN,0,0,,1.47,wordfreq,normal
RUSC,0,0,,0.0,wordfreq,normal
RUSHA,0,0,,0.0,wordfreq,normal
RUSHB,0,0,,0.0,wordfreq,normal
RVER,0,0,,1.09,wordfreq,normal
RVLV,13,0,1.0,0.0,wordfreq,normal
RVMD,1,0,1.0,0.0,wordfreq,normal
RVMDW,0,0,,0.0,wordfreq,normal
RVNL,0,0,,0.0,wordfreq,normal
RVNU,0,0,,0.0,wordfreq,normal
RVSB,0,0,,0.0,wordfreq,normal
RVSN,1,0,1.0,0.0,wordfreq,normal
RVSNW,0,0,,0.0,wordfreq,normal
RVTY,0,0,,0.0,wordfreq,normal
RWAY,0,0,,0.0,wordfreq,normal
RWAYI,0,0,,0.0,wordfreq,normal
RWAYL,0,0,,0.0,wordfreq,normal
RWEM,0,0,,0.0,wordfreq,normal
RWIN,0,0,,0.0,wordfreq,normal
RWLC,0,0,,0.0,wordfreq,normal
RWTN,0,0,,0.0,wordfreq,normal
RWTO,0,0,,0.0,wordfreq,normal
RWTP,0,0,,0.0,wordfreq,normal
RWTQ,0,0,,0.0,wordfreq,normal
RWTS,0,0,,0.0,wordfreq,normal
RXRX,0,0,,0.0,wordfreq,normal
RXST,0,0,,0.0,wordfreq,normal
RYAAY,5,0,1.0,0.0,wordfreq,normal
RYAM,3,1,0.75,0.0,wordfreq,normal
RYAN,12,180,0.062,4.59,case_ratio,cashtag_only
RYDE,0,1,0.0,2.58,wordfreq,normal
RYET,0,0,,0.0,wordfreq,normal
RYLD,8,0,1.0,0.0,wordfreq,normal
RYLG,0,0,,0.0,wordfreq,normal
RYOJ,0,0,,0.0,wordfreq,normal
RYTM,1,1,0.5,1.16,wordfreq,normal
RZLT,1,1,0.5,0.0,wordfreq,normal
RZLV,1,0,1.0,0.0,wordfreq,normal
RZLVW,0,0,,0.0,wordfreq,normal
SAAQ,0,0,,0.0,wordfreq,normal
SAAQU,0,0,,0.0,wordfreq,normal
SAAQW,0,0,,0.0,wordfreq,normal
SABA,0,2,0.0,2.95,wordfreq,normal
SABR,15,1,0.938,2.19,wordfreq,normal
SABS,0,0,,1.65,wordfreq,normal
SABSW,0,0,,0.0,wordfreq,normal
SACH,0,3,0.0,2.09,wordfreq,normal
SAEF,0,0,,0.0,wordfreq,normal
SAFE,42,2243,0.018,5.07,case_ratio,cashtag_only
SAFT,5,0,1.0,1.73,wordfreq,normal
SAFX,0,0,,0.0,wordfreq,normal
SAGP,0,0,,0.0,wordfreq,normal
SAGT,0,0,,1.61,wordfreq,normal
SAGU,0,0,,1.29,wordfreq,normal
SAIA,5,3,0.625,1.91,wordfreq,normal
SAIC,8,0,1.0,2.32,wordfreq,normal
SAIH,0,0,,0.0,wordfreq,normal
SAIHW,0,0,,0.0,wordfreq,normal
SAIL,3,20,0.13,4.01,wordfreq,cashtag_only
SAMG,2,0,1.0,1.09,wordfreq,normal
SAMM,0,0,,1.76,wordfreq,normal
SAMT,0,0,,1.38,wordfreq,normal
SANA,0,4,0.0,3.03,wordfreq,normal
SANG,0,1,0.0,4.1,wordfreq,cashtag_only
SANM,3,0,1.0,0.0,wordfreq,normal
SAPH,0,0,,1.13,wordfreq,normal
SARK,3,0,1.0,2.68,wordfreq,normal
SARO,0,0,,2.12,wordfreq,normal
SASS,0,0,,2.98,wordfreq,normal
SATA,14,0,1.0,3.06,wordfreq,normal
SATL,0,0,,0.0,wordfreq,normal
SATLW,0,0,,0.0,wordfreq,normal
SATO,0,1,0.0,3.02,wordfreq,normal
SAUG,0,0,,0.0,wordfreq,normal
SAWG,0,0,,0.0,wordfreq,normal
SAWS,0,0,,2.95,wordfreq,normal
SBAC,20,0,1.0,1.45,wordfreq,normal
SBAR,0,0,,1.12,wordfreq,normal
SBCF,0,0,,0.0,wordfreq,normal
SBCWW,0,0,,0.0,wordfreq,normal
SBET,2,0,1.0,0.0,wordfreq,normal
SBEV,2,0,1.0,0.0,wordfreq,normal
SBFG,0,0,,0.0,wordfreq,normal
SBFM,17,0,1.0,0.0,wordfreq,normal
SBFMW,0,0,,0.0,wordfreq,normal
SBGI,5,1,0.833,0.0,wordfreq,normal
SBIL,0,0,,0.0,wordfreq,normal
SBIO,0,0,,0.0,wordfreq,normal
SBIT,0,0,,0.0,wordfreq,normal
SBLK,9,0,1.0,0.0,wordfreq,normal
SBMT,0,0,,0.0,wordfreq,normal
SBND,0,0,,0.0,wordfreq,normal
SBRA,4,0,1.0,0.0,wordfreq,normal
SBSI,2,1,0.667,0.0,wordfreq,normal
SBSW,1,0,1.0,0.0,wordfreq,normal
SBTU,0,0,,0.0,wordfreq,normal
SBUX,333,58,0.852,1.78,case_ratio,normal
SBXD,0,0,,0.0,wordfreq,normal
SBXE,0,0,,0.0,wordfreq,normal
SCAG,0,0,,1.82,wordfreq,normal
SCAGW,0,0,,0.0,wordfreq,normal
SCAP,0,0,,1.81,wordfreq,normal
SCCD,0,0,,0.0,wordfreq,normal
SCCE,0,0,,0.0,wordfreq,normal
SCCF,0,0,,0.0,wordfreq,normal
SCCG,0,0,,0.0,wordfreq,normal
SCCO,4,0,1.0,0.0,wordfreq,normal
SCCR,0,0,,1.02,wordfreq,normal
SCDL,0,0,,0.0,wordfreq,normal
SCDS,0,0,,1.05,wordfreq,normal
SCDV,0,0,,0.0,wordfreq,normal
SCEC,0,0,,0.0,wordfreq,normal
SCEP,0,0,,1.1,wordfreq,normal
SCHA,7,0,1.0,1.29,wordfreq,normal
SCHB,11,0,1.0,0.0,wordfreq,normal
SCHC,2,0,1.0,0.0,wordfreq,normal
SCHD,171,12,0.934,0.0,case_ratio,normal
SCHE,7,0,1.0,1.67,wordfreq,normal
SCHF,12,0,1.0,0.0,wordfreq,normal
SCHG,11,0,1.0,0.0,wordfreq,normal
SCHH,5,0,1.0,0.0,wordfreq,normal
SCHI,0,0,,1.01,wordfreq,normal
SCHJ,0,0,,0.0,wordfreq,normal
SCHK,0,0,,0.0,wordfreq,normal
SCHL,3,0,1.0,1.74,wordfreq,normal
SCHM,4,1,0.8,0.0,wordfreq,normal
SCHO,0,0,,1.92,wordfreq,normal
SCHP,5,0,1.0,0.0,wordfreq,normal
SCHQ,0,0,,0.0,wordfreq,normal
SCHR,1,1,0.5,1.09,wordfreq,normal
SCHV,2,0,1.0,0.0,wordfreq,normal
SCHW,70,3,0.959,1.23,case_ratio,normal
SCHX,11,0,1.0,0.0,wordfreq,normal
SCHY,15,0,1.0,0.0,wordfreq,normal
SCHZ,6,0,1.0,0.0,wordfreq,normal
SCII,0,0,,1.27,wordfreq,normal
SCIIR,0,0,,0.0,wordfreq,normal
SCIIU,0,0,,0.0,wordfreq,normal
SCIO,1,0,1.0,1.99,wordfreq,normal
SCJL,0,0,,0.0,wordfreq,normal
SCJN,0,0,,0.0,wordfreq,normal
SCKT,3,1,0.75,0.0,wordfreq,normal
SCLX,0,0,,0.0,wordfreq,normal
SCLXW,0,0,,0.0,wordfreq,normal
SCLZ,0,0,,0.0,wordfreq,normal
SCMB,0,0,,0.0,wordfreq,normal
SCMC,0,0,,0.0,wordfreq,normal
SCMY,0,0,,0.0,wordfreq,normal
SCNI,0,0,,0.0,wordfreq,normal
SCNM,0,0,,0.0,wordfreq,normal
SCNX,0,0,,0.0,wordfreq,normal
SCOP,0,0,,1.78,wordfreq,normal
SCOR,2,1,0.667,2.06,wordfreq,normal
SCOW,0,0,,1.99,wordfreq,normal
SCPQ,0,0,,0.0,wordfreq,normal
SCPQU,0,0,,0.0,wordfreq,normal
SCPQW,0,0,,0.0,wordfreq,normal
SCSB,0,0,,0.0,wordfreq,normal
SCSC,1,0,1.0,1.13,wordfreq,normal
SCUB,0,0,,0.0,wordfreq,normal
SCUS,0,0,,0.0,wordfreq,normal
SCWO,0,0,,0.0,wordfreq,normal
SCYB,0,0,,0.0,wordfreq,normal
SCYX,4,0,1.0,0.0,wordfreq,normal
SCZM,0,0,,0.0,wordfreq,normal
SDAWW,0,0,,0.0,wordfreq,normal
SDCI,0,0,,0.0,wordfreq,normal
SDCP,0,0,,0.0,wordfreq,normal
SDEM,0,0,,0.0,wordfreq,normal
SDEV,2,0,1.0,0.0,wordfreq,normal
SDFI,0,0,,0.0,wordfreq,normal
SDGR,10,0,1.0,0.0,wordfreq,normal
SDHC,0,0,,2.07,wordfreq,normal
SDHI,0,0,,0.0,wordfreq,normal
SDHIR,0,0,,0.0,wordfreq,normal
SDHIU,0,0,,0.0,wordfreq,normal
SDHY,0,0,,0.0,wordfreq,normal
SDIV,5,0,1.0,0.0,wordfreq,normal
SDMF,0,0,,0.0,wordfreq,normal
SDOG,0,0,,0.0,wordfreq,normal
SDOT,0,0,,1.46,wordfreq,normal
SDOW,15,0,1.0,0.0,wordfreq,normal
SDRL,17,1,0.944,0.0,wordfreq,normal
SDSI,0,0,,0.0,wordfreq,normal
SDST,0,0,,0.0,wordfreq,normal
SDSTW,0,0,,0.0,wordfreq,normal
SDTY,0,0,,0.0,wordfreq,normal
SDVD,0,0,,0.0,wordfreq,normal
SDVY,0,0,,0.0,wordfreq,normal
SEAT,5,116,0.041,4.82,case_ratio,cashtag_only
SEATW,0,0,,0.0,wordfreq,normal
SECR,0,0,,1.87,wordfreq,normal
SECT,0,4,0.0,3.54,wordfreq,cashtag_only
SECU,2,2,0.5,1.92,wordfreq,normal
SECZ,0,0,,0.0,wordfreq,normal
SEDG,48,2,0.96,0.0,case_ratio,normal
SEED,21,618,0.033,4.37,case_ratio,cashtag_only
SEEM,4,2367,0.002,5.08,case_ratio,cashtag_only
SEER,0,1,0.0,3.01,wordfreq,normal
SEGG,0,0,,0.0,wordfreq,normal
SEIC,1,0,1.0,0.0,wordfreq,normal
SEIE,0,0,,0.0,wordfreq,normal
SEIM,0,0,,1.51,wordfreq,normal
SEIQ,0,0,,0.0,wordfreq,normal
SEIS,0,0,,2.37,wordfreq,normal
SEIV,0,0,,0.0,wordfreq,normal
SEIX,0,1,0.0,1.01,wordfreq,normal
SELF,12,1737,0.007,5.25,case_ratio,cashtag_only
SELV,0,0,,1.37,wordfreq,normal
SEMG,1,1,0.5,1.1,wordfreq,normal
SEMI,8,330,0.024,4.51,case_ratio,cashtag_only
SEMY,0,0,,0.0,wordfreq,normal
SENEA,0,0,,0.0,wordfreq,normal
SENEB,0,0,,0.0,wordfreq,normal
SENS,65,11,0.855,3.24,case_ratio,normal
SEPI,0,0,,1.36,wordfreq,normal
SEPM,0,0,,1.09,wordfreq,normal
SEPN,0,0,,0.0,wordfreq,normal
SEPP,5,0,1.0,2.6,wordfreq,normal
SEPT,15,306,0.047,4.35,case_ratio,cashtag_only
SEPU,0,0,,0.0,wordfreq,normal
SEPW,0,0,,0.0,wordfreq,normal
SEPZ,0,0,,0.0,wordfreq,normal
SERA,0,2,0.0,3.12,wordfreq,normal
SERV,4,2,0.667,2.47,wordfreq,normal
SETH,0,22,0.0,3.92,wordfreq,cashtag_only
SETM,0,0,,0.0,wordfreq,normal
SEVN,0,0,,0.0,wordfreq,normal
SEZL,0,0,,0.0,wordfreq,normal
SFBC,0,0,,1.01,wordfreq,normal
SFBS,1,0,1.0,0.0,wordfreq,normal
SFEB,0,0,,0.0,wordfreq,normal
SFGV,0,0,,0.0,wordfreq,normal
SFHG,0,0,,0.0,wordfreq,normal
SFIX,46,3,0.939,0.0,case_ratio,normal
SFLO,0,0,,0.0,wordfreq,normal
SFLR,0,0,,0.0,wordfreq,normal
SFNC,2,1,0.667,0.0,wordfreq,normal
SFST,1,0,1.0,0.0,wordfreq,normal
SFTX,0,0,,0.0,wordfreq,normal
SFTY,2,2,0.5,0.0,wordfreq,normal
SFWL,0,0,,0.0,wordfreq,normal
SFYF,0,0,,0.0,wordfreq,normal
SGDJ,0,0,,0.0,wordfreq,normal
SGDM,0,0,,0.0,wordfreq,normal
SGHC,0,0,,0.0,wordfreq,normal
SGHT,0,0,,0.0,wordfreq,normal
SGLC,0,0,,0.0,wordfreq,normal
SGLY,0,0,,0.0,wordfreq,normal
SGML,3,0,1.0,1.93,wordfreq,normal
SGMT,0,0,,0.0,wordfreq,normal
SGOL,3,0,1.0,0.0,wordfreq,normal
SGOV,3,3,0.5,0.0,wordfreq,normal
SGRP,1,0,1.0,0.0,wordfreq,normal
SGRT,0,0,,0.0,wordfreq,normal
SGRW,0,0,,0.0,wordfreq,normal
SGRY,2,0,1.0,0.0,wordfreq,normal
SGVA,0,0,,0.0,wordfreq,normal
SGVT,0,0,,0.0,wordfreq,normal
SHAG,0,0,,3.02,wordfreq,normal
SHAK,31,30,0.508,2.13,case_ratio,normal
SHAZ,0,0,,1.94,wordfreq,normal
SHBI,0,0,,0.0,wordfreq,normal
SHDG,0,0,,0.0,wordfreq,normal
SHEH,0,0,,1.31,wordfreq,normal
SHEL,2,0,1.0,2.55,wordfreq,normal
SHEN,7,2,0.778,3.25,wordfreq,normal
SHFS,0,0,,0.0,wordfreq,normal
SHFSW,0,0,,0.0,wordfreq,normal
SHIM,0,1,0.0,2.74,wordfreq,normal
SHIP,64,397,0.139,4.93,case_ratio,cashtag_only
SHLD,37,6,0.86,1.8,case_ratio,normal
SHLS,2,0,1.0,0.0,wordfreq,normal
SHMD,0,0,,0.0,wordfreq,normal
SHMDW,0,0,,0.0,wordfreq,normal
SHNY,0,0,,0.0,wordfreq,normal
SHOC,0,0,,1.12,wordfreq,normal
SHOE,0,46,0.0,4.24,case_ratio,cashtag_only
SHOO,2,2,0.5,2.85,wordfreq,normal
SHOP,667,687,0.493,4.88,case_ratio,cashtag_only
SHOTU,0,0,,0.0,wordfreq,normal
SHPH,1,0,1.0,0.0,wordfreq,normal
SHPP,0,0,,0.0,wordfreq,normal
SHPU,0,0,,0.0,wordfreq,normal
SHRD,0,0,,0.0,wordfreq,normal
SHRT,0,3,0.0,1.04,wordfreq,normal
SHRY,0,0,,0.0,wordfreq,normal
SHUS,0,0,,1.2,wordfreq,normal
SHYD,0,0,,0.0,wordfreq,normal
SHYG,2,1,0.667,0.0,wordfreq,normal
SHYL,0,0,,0.0,wordfreq,normal
SHYM,0,0,,0.0,wordfreq,normal
SIBN,0,0,,0.0,wordfreq,normal
SIDU,2,0,1.0,0.0,wordfreq,normal
SIEB,0,0,,1.04,wordfreq,normal
SIFI,1,0,1.0,1.35,wordfreq,normal
SIFY,4,0,1.0,1.42,wordfreq,normal
SIGA,7,3,0.7,1.75,wordfreq,normal
SIGI,0,0,,2.08,wordfreq,normal
SIGIP,0,0,,0.0,wordfreq,normal
SIHY,0,0,,0.0,wordfreq,normal
SILC,1,0,1.0,1.31,wordfreq,normal
SILJ,2,0,1.0,0.0,wordfreq,normal
SILO,2,2,0.5,3.02,wordfreq,normal
SIMA,0,0,,2.55,wordfreq,normal
SIMAU,0,0,,0.0,wordfreq,normal
SIMAW,0,0,,0.0,wordfreq,normal
SIMO,1,0,1.0,2.22,wordfreq,normal
SIMS,0,3,0.0,3.78,wordfreq,cashtag_only
SIMX,0,0,,0.0,wordfreq,normal
SIND,0,2,0.0,2.75,wordfreq,normal
SINT,12,1,0.923,2.37,wordfreq,normal
SION,0,0,,3.02,wordfreq,normal
SIOO,0,0,,0.0,wordfreq,normal
SIRI,104,52,0.667,3.3,case_ratio,normal
SITC,1,1,0.5,2.11,wordfreq,normal
SITE,13,1408,0.009,5.22,case_ratio,cashtag_only
SITM,4,0,1.0,0.0,wordfreq,normal
SIVR,2,0,1.0,0.0,wordfreq,normal
SIXA,0,0,,0.0,wordfreq,normal
SIXD,0,0,,0.0,wordfreq,normal
SIXF,0,0,,0.0,wordfreq,normal
SIXH,0,0,,0.0,wordfreq,normal
SIXJ,0,0,,0.0,wordfreq,normal
SIXL,0,0,,0.0,wordfreq,normal
SIXO,0,0,,0.0,wordfreq,normal
SIXP,0,0,,0.0,wordfreq,normal
SIXS,0,0,,0.0,wordfreq,normal
SIXZ,0,0,,0.0,wordfreq,normal
SIZE,15,909,0.016,5.13,case_ratio,cashtag_only
SJCP,0,0,,0.0,wordfreq,normal
SJLD,0,0,,0.0,wordfreq,normal
SJNK,3,0,1.0,0.0,wordfreq,normal
SKIL,1,0,1.0,1.9,wordfreq,normal
SKIN,4,98,0.039,4.91,case_ratio,cashtag_only
SKOR,0,0,,1.66,wordfreq,normal
SKRE,0,0,,0.0,wordfreq,normal
SKWD,0,0,,0.0,wordfreq,normal
SKYA,0,0,,1.03,wordfreq,normal
SKYAW,0,0,,0.0,wordfreq,normal
SKYE,3,1,0.75,3.35,wordfreq,normal
SKYH,0,0,,0.0,wordfreq,normal
SKYQ,0,0,,0.0,wordfreq,normal
SKYT,0,0,,0.0,wordfreq,normal
SKYU,0,0,,0.0,wordfreq,normal
SKYW,2,1,0.667,0.0,wordfreq,normal
SKYX,0,2,0.0,0.0,wordfreq,normal
SKYY,9,0,1.0,1.81,wordfreq,normal
SLAB,1,1,0.5,3.49,wordfreq,normal
SLAI,0,0,,0.0,wordfreq,normal
SLBT,0,0,,0.0,wordfreq,normal
SLDB,8,0,1.0,0.0,wordfreq,normal
SLDE,0,0,,0.0,wordfreq,normal
SLDP,1,0,1.0,0.0,wordfreq,normal
SLDPW,0,0,,0.0,wordfreq,normal
SLDR,0,0,,0.0,wordfreq,normal
SLGB,0,0,,0.0,wordfreq,normal
SLGL,2,0,1.0,0.0,wordfreq,normal
SLGN,2,0,1.0,0.0,wordfreq,normal
SLJY,0,0,,0.0,wordfreq,normal
SLMBP,0,0,,0.0,wordfreq,normal
SLMT,0,0,,0.0,wordfreq,normal
SLND,0,1,0.0,0.0,wordfreq,normal
SLNG,2,0,1.0,0.0,wordfreq,normal
SLNH,0,0,,0.0,wordfreq,normal
SLNHP,0,0,,0.0,wordfreq,normal
SLNZ,0,0,,0.0,wordfreq,normal
SLON,0,0,,1.44,wordfreq,normal
SLQD,1,0,1.0,0.0,wordfreq,normal
SLQT,3,0,1.0,0.0,wordfreq,normal
SLRC,0,0,,0.0,wordfreq,normal
SLSN,0,0,,0.0,wordfreq,normal
SLSR,0,0,,0.0,wordfreq,normal
SLTY,0,0,,0.0,wordfreq,normal
SLVM,0,0,,0.0,wordfreq,normal
SLVO,1,0,1.0,0.0,wordfreq,normal
SLVP,0,0,,0.0,wordfreq,normal
SLVR,2,2,0.5,0.0,wordfreq,normal
SLVX,0,0,,0.0,wordfreq,normal
SLWS,0,0,,0.0,wordfreq,normal
SLXN,0,0,,0.0,wordfreq,normal
SLXNW,0,0,,0.0,wordfreq,normal
SLYG,0,0,,0.0,wordfreq,normal
SLYV,3,0,1.0,0.0,wordfreq,normal
SMAX,0,0,,1.31,wordfreq,normal
SMAY,0,0,,0.0,wordfreq,normal
SMBC,1,0,1.0,1.84,wordfreq,normal
SMBK,2,1,0.667,0.0,wordfreq,normal
SMBS,0,1,0.0,2.04,wordfreq,normal
SMCC,0,0,,1.24,wordfreq,normal
SMCF,0,0,,0.0,wordfreq,normal
SMCI,15,6,0.714,0.0,wordfreq,normal
SMCIP,0,0,,0.0,wordfreq,normal
SMCL,0,0,,0.0,wordfreq,normal
SMCO,0,0,,0.0,wordfreq,normal
SMCP,2,0,1.0,0.0,wordfreq,normal
SMCX,0,0,,0.0,wordfreq,normal
SMCY,0,0,,0.0,wordfreq,normal
SMCZ,0,0,,0.0,wordfreq,normal
SMDD,0,0,,0.0,wordfreq,normal
SMDV,0,0,,0.0,wordfreq,normal
SMDX,0,0,,0.0,wordfreq,normal
SMFG,0,0,,0.0,wordfreq,normal
SMHB,0,0,,0.0,wordfreq,normal
SMHC,0,0,,0.0,wordfreq,normal
SMHI,5,1,0.833,0.0,wordfreq,normal
SMHX,0,0,,0.0,wordfreq,normal
SMID,12,1,0.923,1.59,wordfreq,normal
SMIG,0,1,0.0,0.0,wordfreq,normal
SMIN,1,0,1.0,1.06,wordfreq,normal
SMIZ,0,0,,0.0,wordfreq,normal
SMJF,0,0,,0.0,wordfreq,normal
SMLF,2,0,1.0,0.0,wordfreq,normal
SMLL,0,0,,0.0,wordfreq,normal
SMLV,1,0,1.0,0.0,wordfreq,normal
SMMD,0,0,,0.0,wordfreq,normal
SMMT,3,1,0.75,1.33,wordfreq,normal
SMMU,0,0,,0.0,wordfreq,normal
SMMV,0,0,,0.0,wordfreq,normal
SMOG,0,5,0.0,3.05,wordfreq,normal
SMOM,0,0,,0.0,wordfreq,normal
SMOT,0,0,,1.08,wordfreq,normal
SMOX,0,0,,0.0,wordfreq,normal
SMPL,5,0,1.0,0.0,wordfreq,normal
SMRF,0,0,,0.0,wordfreq,normal
SMRI,0,0,,0.0,wordfreq,normal
SMRT,4,0,1.0,2.02,wordfreq,normal
SMSI,2,0,1.0,0.0,wordfreq,normal
SMST,0,0,,0.0,wordfreq,normal
SMTC,2,0,1.0,0.0,wordfreq,normal
SMTG,0,1,0.0,0.0,wordfreq,normal
SMTH,0,7,0.0,2.41,wordfreq,normal
SMTI,0,0,,0.0,wordfreq,normal
SMTK,0,0,,0.0,wordfreq,normal
SMUP,0,0,,0.0,wordfreq,normal
SMWB,0,0,,0.0,wordfreq,normal
SMXT,0,0,,0.0,wordfreq,normal
SMXWW,0,0,,0.0,wordfreq,normal
SMYY,0,0,,0.0,wordfreq,normal
SNAG,0,22,0.0,3.27,wordfreq,normal
SNAL,0,0,,0.0,wordfreq,normal
SNAP,782,380,0.673,4.21,case_ratio,normal
SNAV,0,0,,0.0,wordfreq,normal
SNDA,0,0,,0.0,wordfreq,normal
SNDC,0,0,,0.0,wordfreq,normal
SNDG,0,0,,0.0,wordfreq,normal
SNDK,0,0,,0.0,wordfreq,normal
SNDL,468,53,0.898,0.0,case_ratio,normal
SNDQ,0,0,,0.0,wordfreq,normal
SNDR,1,0,1.0,0.0,wordfreq,normal
SNDU,0,0,,0.0,wordfreq,normal
SNDX,1,0,1.0,0.0,wordfreq,normal
SNES,7,0,1.0,2.82,wordfreq,normal
SNEX,0,0,,0.0,wordfreq,normal
SNFCA,0,0,,0.0,wordfreq,normal
SNGX,16,1,0.941,0.0,wordfreq,normal
SNOA,10,1,0.909,0.0,wordfreq,normal
SNOU,0,0,,0.0,wordfreq,normal
SNOV,3,0,1.0,0.0,wordfreq,normal
SNOW,40,72,0.357,4.66,case_ratio,cashtag_only
SNOY,0,0,,0.0,wordfreq,normal
SNPD,0,0,,0.0,wordfreq,normal
SNPE,0,0,,0.0,wordfreq,normal
SNPG,0,0,,0.0,wordfreq,normal
SNPS,14,3,0.824,2.38,wordfreq,normal
SNSR,0,0,,0.0,wordfreq,normal
SNTG,0,0,,0.0,wordfreq,normal
SNTH,0,0,,0.0,wordfreq,normal
SNTI,0,0,,0.0,wordfreq,normal
SNWV,2,0,1.0,0.0,wordfreq,normal
SNXX,0,0,,0.0,wordfreq,normal
SNYR,0,0,,0.0,wordfreq,normal
SOAR,9,156,0.055,3.39,case_ratio,cashtag_only
SOBO,0,0,,1.63,wordfreq,normal
SOBR,11,0,1.0,0.0,wordfreq,normal
SOCA,0,1,0.0,2.57,wordfreq,normal
SOCAU,0,0,,0.0,wordfreq,normal
SOCAW,0,0,,0.0,wordfreq,normal
SOCL,25,0,1.0,0.0,wordfreq,normal
SOEZ,0,0,,0.0,wordfreq,normal
SOFA,1,10,0.091,3.81,wordfreq,cashtag_only
SOFI,115,198,0.367,2.4,case_ratio,cashtag_only
SOFR,6,0,1.0,0.0,wordfreq,normal
SOFX,0,0,,0.0,wordfreq,normal
SOGP,0,0,,0.0,wordfreq,normal
SOHU,1,1,0.5,1.8,wordfreq,normal
SOJC,0,0,,0.0,wordfreq,normal
SOJD,0,0,,0.0,wordfreq,normal
SOJE,0,0,,0.0,wordfreq,normal
SOJF,0,0,,0.0,wordfreq,normal
SOLC,0,0,,0.0,wordfreq,normal
SOLM,0,0,,0.0,wordfreq,normal
SOLS,3,0,1.0,2.12,wordfreq,normal
SOLT,0,0,,1.77,wordfreq,normal
SOLV,0,0,,1.46,wordfreq,normal
SOLZ,0,0,,0.0,wordfreq,normal
SOMN,0,0,,1.05,wordfreq,normal
SONM,18,2,0.9,0.0,wordfreq,normal
SONO,41,9,0.82,2.61,case_ratio,normal
SONY,27,159,0.145,4.19,case_ratio,cashtag_only
SOPH,3,0,1.0,2.46,wordfreq,normal
SORA,10,6,0.625,2.99,wordfreq,normal
SORN,0,0,,1.88,wordfreq,normal
SORNU,0,0,,0.0,wordfreq,normal
SORNW,0,0,,0.0,wordfreq,normal
SOTK,0,0,,0.0,wordfreq,normal
SOUL,7,71,0.09,4.81,case_ratio,cashtag_only
SOUN,5,2,0.714,1.6,wordfreq,normal
